nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
14245,209,7040000000000000.0,21000,80000000000.0,7312471,21000,4994132,0
2303,142,1.03e+18,35000,21200000000.0,4827585,30981,5036981,0
176904,74,3.59e+17,90000,70000000000.0,6661578,21000,5223044,0
3792551,13,5.94e+16,50000,19800000000.0,294102,21000,4464932,0
38,58,5.68e+16,21000,112000000000.0,1286029,21000,5276050,0
2,140,1e+18,25200,2200000000.0,7791975,21000,5469964,1
3596574,60,1e+18,50000,12600000000.0,2934232,21000,4377628,0
0,208,5.27e+17,200000,13000000000.0,7796910,21000,5211480,0
14,239,1.73e+18,21000,11342000000.0,7270254,21000,5166707,0
258,145,1.5e+17,108891,7000000000.0,5393412,56659,6396900,1
410117,33,9.13e+18,100000,91000000000.0,2670471,21000,5211990,0
23,80,0.0,59173,4000000000.0,2880607,24300,6430153,1
46,73,5.69e+17,21000,6000100000.0,3450029,21000,4457458,0
1,23,4.99e+17,21000,24000000000.0,875763,21000,5067617,0
0,76,1.92e+18,21000,20000000000.0,1739341,21000,4983876,0
831416,132,9.88e+16,100000,60000000000.0,4890293,21000,4979701,0
5913416,47,5e+16,50000,1000000000.0,1018209,21000,4980360,0
22,153,1e+16,85000,7000000000.0,6603867,63653,6390442,1
197,46,1.01e+18,25200,27562500000.0,1727567,21000,5335444,0
0,57,8.52e+17,21000,24000000000.0,2086195,21000,5035303,0
13445,95,2.46e+16,44000,12000000000.0,4538228,21000,5214797,0
3225,90,3.5e+17,119382,6000000000.0,7787533,63653,6350690,1
2,52,7e+16,25200,38468750000.0,1335832,21000,4900502,0
3893239,89,6.02e+17,121000,51000000000.0,3052799,21000,4841515,0
7,156,1e+18,25200,9717910528.0,4235881,21000,5313892,0
108711,4,5.97e+17,91000,54000000000.0,219647,21000,5184056,0
1,245,2.5e+19,80000,11125000000.0,7866191,21000,5070861,0
5,2,1.5e+19,50000,99000000000.0,95597,21000,5206376,0
0,98,1e+18,250600,20000000000.0,4589633,21000,4378307,1
1835,101,7.59e+17,100000,29000000000.0,3755759,21000,4370529,0
48655,100,82374600000000.0,21000,2200000000.0,7946513,21000,5260923,0
8,60,1e+18,650000,99000000000.0,2081832,21000,5035297,0
6,196,2460000000000.0,21000,9000000000.0,7186930,21000,4819158,1
1436,17,3.17e+17,90000,9100001337.0,492861,21000,4386646,0
5913379,10,5e+16,50000,1000000000.0,231051,21000,4980360,0
57428,35,9.87e+18,90000,26000000000.0,1251856,21000,4461401,0
2,74,9.56e+16,21000,99000000000.0,1593512,21000,5341701,0
241322,10,5e+17,30000,119000000000.0,461169,21000,4891240,0
1,68,8220000000000000.0,21000,41000000000.0,2047696,21000,5018064,1
0,70,1.15e+18,41000,4800000000.0,3866804,21000,5156264,0
0,121,8793300000000000.0,21000,36000000000.0,3907677,21000,4996182,0
3596639,87,4.68e+17,50000,12600000000.0,1948523,21000,4377662,0
39516,8,9.97e+17,21000,64010000000.0,237695,21000,5041753,0
6,22,1e+16,21000,5500000000.0,483000,21000,4395082,0
9895,310,5000000000000000.0,90000,150000000.0,6586433,21000,4393091,0
12,71,5e+16,21000,1100000000.0,3623599,21000,4417578,0
260,46,500000000000000.0,25200,4125000000.0,1394201,21000,5236375,0
90129,185,2898280000000000.0,30000,35000000000.0,7951545,21000,4890217,0
9,11,7.31e+16,135546,51000000000.0,461805,34470,4844348,0
0,92,3.78e+16,90000,20000000000.0,2560065,21000,4981339,0
27,151,3e+18,25200,37518716928.0,4605563,21000,5000021,0
4,51,1.87e+16,21000,11342000000.0,2048951,21000,5167486,0
138710,4,1e+18,130000,100000000000.0,162242,21000,5204084,0
38,20,0.0,59173,12000000000.0,624153,38610,6403584,1
77,341,0.0,59173,30000000000.0,7594742,38610,6406281,1
0,84,1e+16,75000,10000000000.0,7781178,71413,6430762,1
1,168,2.27e+19,21000,20000000000.0,4828019,21000,4980482,0
221237,91,1.4e+19,45000,128000000000.0,3037616,21000,5038414,0
100163,102,1.95e+18,21000,150000000.0,4196659,21000,4389415,0
171157,97,3503610000000000.0,90000,70000000000.0,3654433,21000,5154717,0
242576,84,4.18e+18,30000,41000000000.0,5197236,21000,5000792,0
206,75,0.0,81673,8500000000.0,7466649,53610,6369327,1
2,34,7310000000000000.0,21000,40000000000.0,1088202,21000,4802893,1
8,154,1.34e+16,21000,8100000000.0,5530014,21000,5572506,1
68,16,0.0,153750,21000000000.0,493037,37252,5279185,0
0,22,4.95e+16,21000,5000000001.0,670113,21000,4456239,0
159881,61,1e+19,21000,12600000000.0,2972663,21000,4377798,0
47,35,1e+18,21000,15000000000.0,3650091,21000,5929413,1
42,210,1.95e+19,21000,12000000000.0,5362806,21000,5301970,0
1,88,923800000000000.0,21000,200000000.0,7862051,21000,5315957,0
81,58,3246880000000000.0,21000,210000001.0,3448334,21000,4393044,0
4,8,2800000000000000.0,21000,14000000000.0,312310,21000,5237439,0
39836,22,3.53e+17,90000,9600000000.0,715302,21000,4458182,0
2,75,1.43e+19,21000,7000000000.0,3306317,21000,5133427,0
2,42,9.99e+16,21000,6000100000.0,1457532,21000,4457372,0
1103,56,0.0,59173,10000000000.0,1916871,38610,6407812,1
1,44,8.09e+17,21000,17000000000.0,1008089,21000,5150884,0
52,5,1.31e+17,21000,61000000000.0,126000,21000,4370339,0
124,17,0.0,58198,10000000000.0,804660,37960,6399985,1
5,52,1.59e+17,21000,40000000000.0,1640606,21000,4992086,0
106470,29,3.09e+16,121000,15300000000.0,1530694,21000,4421242,0
67478,170,1.73e+16,940000,20000000000.0,5112790,21000,4979265,0
0,59,1.99e+17,90000,20000000000.0,1766123,21000,4984007,0
445818,59,7.55e+16,90000,45000000000.0,1822296,21000,4900888,0
417,1,9e+18,25200,99999997952.0,46162,21000,4394085,0
59268,73,1.01e+18,150000,18000000000.0,2107064,21000,5160634,0
222552,3,2.52e+18,45000,128000000000.0,137357,21000,5040983,0
5,84,1500000000000000.0,25200,14250000000.0,3321295,21000,5211242,0
3843,36,100000000000000.0,90000,19800000000.0,1522328,21000,4464987,0
540,86,1e+16,21000,11000000000.0,2377805,21000,5299185,0
7,101,9e+16,250000,100000000.0,5642854,21000,5047096,0
27359,24,3.74e+17,21000,20000000000.0,713318,21000,4979932,0
2,46,1.79e+16,21000,60000000000.0,1545922,21000,4915739,1
44,100,6.84e+17,21000,8000000000.0,7884082,21000,6432602,0
0,123,1e+17,71481,20000000000.0,3333538,69236,4843647,1
0,47,1e+16,75000,10000000000.0,5200865,71413,6431107,1
4428331,97,2.94e+17,150000,90000000000.0,3402074,21000,4943509,0
67,108,1300000000000000.0,25200,100000000.0,4832096,21000,4457023,0
1182625,5,7.4e+17,200000,51900000000.0,142321,21000,5245818,0
62185,27,1.43e+17,200000,18000000000.0,1108286,21000,5136751,0
22,142,3000000000000000.0,51000,1600000000.0,7782159,21000,5082473,0
41,35,5.05e+18,21000,80000000000.0,1213325,21000,5037587,0
1,105,9.97e+19,21000,21000000000.0,3696157,21000,5002329,0
158823,197,1.88e+17,250000,100000000000.0,5243223,21000,4982327,0
2,59,1.29e+17,21000,18000000000.0,1593965,21000,5208697,0
2,82,2.7e+17,21000,44000000000.0,2837465,21000,5052016,0
51,97,4.57e+16,21000,41000000000.0,5045604,21000,5522877,0
61,25,0.0,59173,5000000000.0,7938554,38610,6396884,1
371734,46,1.5e+19,30000,14573540092.0,2347456,21000,4372401,0
901784,2,6.79e+16,50000,500000000.0,63000,21000,4980843,0
54,144,3.9e+16,120517,4000000000.0,7731734,79419,6391698,1
221608,23,1.18e+18,21000,100000000000.0,902282,21000,4983877,0
58218,7,87156000000000.0,90000,150000000.0,587159,21000,4381972,0
33798,118,2.42e+16,21000,9500000000.0,4430873,21000,5128057,0
1,28,2.07e+17,80705,20000000000.0,1015356,21000,5514005,1
1,110,9.38e+19,21000,49687500000.0,4175142,21000,4856681,0
0,36,5.4e+18,21000,22900000000.0,1376856,21000,5000279,0
0,104,1.55e+18,21000,11342000000.0,7925198,21000,5167215,0
0,148,3.79e+17,21000,18000000000.0,5567430,21000,5106016,0
3,72,1.87e+18,21000,20000000000.0,3317743,21000,4993365,0
0,176,3e+18,21000,11000000000.0,5360651,21000,5036558,0
4,134,5.65e+17,21000,4000000000.0,8001606,21000,5463784,1
91044,130,4164000000000000.0,90000,4000000001.0,7919984,21000,5168017,0
161582,66,1.38e+16,130000,100000000000.0,2455355,21000,5335443,0
3583598,48,6.04e+16,50000,9100001337.0,2891861,21000,4371493,0
77131,122,7.48e+16,121000,30000000.0,6259503,21000,4379837,0
0,105,1e+16,75000,10000000000.0,5599147,71413,6431467,1
15,163,2.6e+16,21000,4300000000.0,5481765,21000,5140834,0
1,22,4.94e+17,90000,24000000000.0,742925,21000,5060437,0
3878348,139,1.02e+17,121000,51000000000.0,4549946,21000,4839074,0
96,67,0.0,51283,8000000000.0,6161647,38610,6401965,1
784081,22,1.5e+18,30000,105000000000.0,605081,21000,5118303,0
32,96,6e+16,25200,30656250000.0,7957957,21000,4899097,0
1,204,9.6e+19,21000,20000000000.0,6326396,21000,4837970,0
5,2,1.24e+17,21000,61000000000.0,63000,21000,4374840,0
54,8,2e+18,25200,21391044608.0,224843,21000,5281921,0
0,280,1.11e+17,90000,92000000000.0,7402396,21000,4903725,0
20,78,1e+18,108891,7600000000.0,7745679,56659,6402364,1
2,16,2.01e+17,21000,8800000000.0,551807,21000,4458654,0
21,335,5e+17,21000,24000000000.0,7655062,21000,5938138,0
1001,63,8500000000000000.0,196358,1000000000.0,4709980,196358,8691469,0
375677,1,1.3e+20,100000,91000000000.0,42000,21000,5049776,0
0,93,3.51e+18,21000,8000000000.0,3148029,21000,4983543,0
61,24,9.76e+16,21000,37000000000.0,853624,21000,5319621,0
1,282,2580000000000000.0,90000,28000000000.0,7883361,21000,4903679,0
0,197,1.07e+19,21000,30000000000.0,7941005,21000,4994130,0
92419,9,1.01e+18,91000,54000000000.0,272603,21000,5029722,0
10467,0,3.25e+18,42000,61100000000.0,21000,21000,4400066,0
0,76,1.07e+18,60000,70000000000.0,2485731,33341,4924924,0
276692,130,5.2e+18,30000,31660000000.0,2902467,21000,5080947,0
100247,30,1.5e+16,21000,42000000000.0,1258567,21000,5045040,0
121,27,2.01e+17,100000,5100000000.0,1080558,21000,4459577,0
119703,76,1.26e+17,90000,55000000000.0,3400310,21000,4980012,0
49846,13,2.05e+17,21000,24010000000.0,377324,21000,5334701,0
1554,90,3.99e+17,35000,7079687500.0,4109601,30981,8686103,0
148,70,0.0,53475,1000000000.0,4854076,35650,5436714,1
3905628,123,1.09e+18,121000,51000000000.0,4310290,21000,4843147,0
2,117,6.87e+16,21000,20000000000.0,5827139,21000,4994282,1
258,16,3e+18,25200,23361191936.0,590601,21000,5335697,0
7,78,2.2e+16,250000,4000000000.0,3889718,29493,4843536,0
32,7,1.83e+17,21000,61000000000.0,168000,21000,4374785,0
0,31,2.38e+17,21000,6000000000.0,1413730,21000,5144334,0
274407,18,1.13e+18,30000,24000000000.0,543227,21000,5275287,0
658638,12,8.43e+16,30000,132500000000.0,430849,21000,4887876,0
20132,21,5400000000000000.0,90000,18000000000.0,897134,21000,5056875,0
3618255,7,9.91e+16,50000,8109999999.0,168051,21000,4387428,0
185,44,0.0,59173,8000000000.0,2781980,38610,6373243,1
5,62,1.99e+18,25200,37687500000.0,2356636,21000,4900747,0
3,0,3e+17,25200,100000000000.0,21000,21000,5282690,0
0,80,2.97e+18,21000,9600000000.0,2363425,21000,4405849,0
0,83,9.04e+17,21000,500000000.0,7081318,21000,5301130,0
0,88,1e+16,75000,10000000000.0,4686180,71413,6431368,1
31,14,5.02e+17,45000,51000000000.0,464117,21000,4845765,0
44,31,3.05e+18,25200,51253727232.0,1226565,21000,4978994,0
0,75,5.81e+17,90000,20000000000.0,2359162,21000,4981845,0
0,33,3.47e+17,21000,24000000000.0,983498,21000,5037056,0
221683,17,1.48e+18,21000,100000000000.0,692914,21000,5000021,0
3692843,92,8.9e+16,50000,12600000000.0,4148632,21000,4420696,0
0,107,2e+17,21000,5000000001.0,4436267,21000,4456248,0
0,27,2e+18,35000,21200000000.0,977516,30981,4979771,0
95,17,7840000000000000.0,31500,21000000000.0,1178673,21000,4384062,1
121,109,1.05e+17,90000,13000000000.0,3279949,21000,4375772,0
200827,26,5.89e+17,21000,100000000000.0,916837,21000,4979627,0
1,83,9644100000000000.0,21000,6000000000.0,3540333,21000,5159499,0
0,110,4.66e+17,21000,24000000000.0,3921254,21000,5036044,0
6,25,5660000000000000.0,21000,38000000000.0,953335,21000,4783109,1
96,55,0.0,59173,11000000000.0,2720987,38610,6400946,1
5913394,25,5e+16,50000,1000000000.0,546153,21000,4980360,0
1085886,13,2.04e+17,21000,55000000000.0,325612,21000,4835157,0
0,21,1e+18,21000,7000000000.0,805052,21000,5341709,0
476634,35,3.5e+18,50000,24250000000.0,1530891,21000,5057122,0
760,141,2.01e+17,35000,7079687500.0,5599943,30981,8686114,0
1075,20,1.01e+17,21000,32000000000.0,3096667,21000,5153686,0
6,75,7e+16,120517,4000000000.0,7071401,79419,6384615,1
40343,0,1.11e+18,90000,130000000000.0,21000,21000,5256847,0
0,31,4.99e+17,21000,24000000000.0,988011,21000,5067619,0
128,259,1.45e+18,210000,7000000000.0,7652807,21000,5064787,0
1,229,7.69e+19,21000,21000000000.0,6223271,21000,4834133,0
2,118,1.49e+18,21000,20000000000.0,3525196,21000,4837972,0
0,25,6.37e+17,21000,55000000000.0,1008934,21000,5888594,1
170,47,2e+17,120517,6940000000.0,3723327,79419,6399487,1
34,166,1e+18,21000,35000000000.0,3972658,21000,5247358,0
0,68,2e+21,21000,29000000000.0,3141078,21000,5160149,0
1162739,4,2.4e+18,200000,51900000000.0,105000,21000,5137243,0
373224,54,2e+18,30000,6939941264.0,1955740,21000,4377182,0
104,43,0.0,51283,9000000000.0,7634876,38610,6404494,1
2,0,1.99e+18,21000,111000000000.0,21000,21000,5305734,0
1,120,2.17e+18,21000,20000000000.0,3090600,21000,4978980,0
2,119,746396000000000.0,21000,2000000001.0,5957789,21000,5085043,0
562619,89,4.71e+17,90000,78000000000.0,2498329,21000,4380523,0
0,99,1.05e+17,21000,5589773283.0,3904481,21000,5118068,0
6,15,5.15e+17,21000,31000000000.0,759975,21000,5037426,0
390635,29,4.35e+18,30000,10500000000.0,1156607,21000,4438803,0
124,34,0.0,65338,8000000000.0,2874090,53610,6394640,1
36,1,1600000000000000.0,25200,99999997952.0,42000,21000,5151630,0
10,7,0.0,51641,10000000000.0,334507,51641,6253046,0
4967719,99,4.3e+17,150000,50000000000.0,6836475,21000,5183097,1
1,191,5.09e+19,21000,21000000000.0,5477095,21000,4833110,0
1713018,112,6.64e+18,21000,100000000000.0,6065817,21000,4992339,0
0,25,1.78e+18,21000,24000000000.0,860453,21000,5115241,0
2,16,3.36e+17,21000,50000000000.0,705943,21000,4995415,0
2,50,51340000000000.0,21000,36000000000.0,1547912,21000,5022054,0
1,149,4.95e+19,21000,20000000000.0,4309610,21000,4837966,0
48851,148,2.78e+18,21000,5000000001.0,4105460,21000,5028961,0
5,89,5.5e+16,21000,1000000000.0,7951733,21000,5083688,0
255,73,0.0,47338,11000000000.0,2737792,38610,6432726,1
282318,13,1.11e+17,30000,32000000000.0,368134,21000,5127268,0
1,39,3.54e+18,21000,50000000000.0,1209893,21000,5001817,0
898162,294,6.44e+16,50000,500000000.0,6213563,21000,4980705,0
0,39,9.94e+17,35000,21200000000.0,2327459,30981,5072797,0
90163,117,2.08e+17,50000,13000000000.0,4678833,21000,4375780,0
131,31,0.0,59173,5000000000.0,6917533,38610,6350518,1
6,135,1.03e+18,250000,18000000000.0,5131322,21000,5023067,0
765189,17,2.4e+18,30000,105000000000.0,643386,21000,5061964,0
295,38,3.5e+17,21000,4000000000.0,1873128,21000,5760844,0
1,164,3.12e+19,21000,17000000000.0,4562379,21000,5126994,0
424,38,0.0,36450,18000000000.0,7847923,24300,6410909,1
0,199,1.5e+18,21000,21000000000.0,5791056,21000,5001557,0
161728,64,1.38e+16,130000,100000000000.0,2031651,21000,5335462,0
0,13,3.79e+18,21000,29000000000.0,454760,21000,5134708,0
1,102,1.53e+17,21000,99000000000.0,3891760,21000,4995223,1
1,74,3.8e+18,21000,41000000000.0,2116364,21000,4994089,1
0,102,8.43e+18,21000,24000000000.0,3250141,21000,5036583,0
163188,39,1.38e+16,130000,100000000000.0,856387,21000,5342369,0
1,237,6.81e+19,21000,7000000000.0,6169048,21000,5132627,0
32,45,5e+17,25200,30656250000.0,1546935,21000,4900299,0
144,82,4.96e+16,35000,13938000000.0,4699652,30981,8688344,0
561241,152,1.31e+17,90000,78000000000.0,6319196,21000,4374576,0
0,29,3.04e+17,250600,21000000000.0,1159395,21000,4377891,1
4701,151,8500000000000000.0,195846,2000000000.0,9273045,195846,8690003,0
385510,45,9.5e+16,30000,10500000000.0,2495702,21000,4419841,0
5908603,229,1.01e+17,50000,1000000000.0,7878130,21000,4979353,0
5924363,8,5e+16,50000,1000000000.0,189051,21000,4982472,0
295244,8,2e+17,21000,90000000000.0,277858,21000,5071236,1
0,58,5e+18,21000,24000000000.0,3056944,21000,5277062,0
9,13,5.99e+18,21000,129000000000.0,366434,21000,5027161,0
0,101,6.24e+16,21000,118000000000.0,5148293,21000,5184315,0
0,75,4.22e+17,21000,24000000000.0,2495070,21000,5036398,0
110,12,2e+16,25200,36156250000.0,454837,21000,5257329,0
122,37,0.0,59173,12000000000.0,3591281,38610,6399695,1
200,21,2.01e+17,35000,5300000000.0,7027089,30981,5345482,0
1,49,54980000000000.0,21000,36000000000.0,1403254,21000,5034001,0
1,0,7244650000000000.0,21000,133000000000.0,21000,21000,5048705,0
0,31,2e+18,21000,13000000000.0,1251274,21000,4382039,0
397063,75,8e+19,100000,91000000000.0,1653187,21000,5158630,0
29,85,5.98e+19,21000,8327984640.0,2736795,21000,5069824,0
13,142,2.78e+17,21000,1100000000.0,5938139,21000,5265294,0
26,49,4e+17,41000,4800000000.0,2990652,21000,5154179,0
2,214,2.42e+16,21000,11000000000.0,6224052,21000,5167494,0
2,253,8.05e+19,21000,14000000000.0,7432676,21000,5144831,0
0,2,2.75e+17,21000,2400000000.0,63000,21000,4408344,0
3900370,169,3.27e+17,121000,51000000000.0,6913034,21000,4842491,0
1,118,7880000000000000.0,21000,4000000000.0,6867630,21000,7598675,1
14,3,1.58e+17,21000,61000000000.0,84000,21000,4370756,0
1421,12,5e+17,40000,45000000000.0,534191,21000,5342467,0
2,187,1e+18,25200,56623882240.0,5728557,21000,4901291,0
17,213,2.87e+16,21000,12000000000.0,6856218,21000,5692305,0
0,30,3e+18,21000,40000000000.0,862148,21000,4993105,0
296372,111,1.65e+17,90000,40000000000.0,3825497,21000,4984110,0
4,40,1.15e+18,42000,36000000000.0,1577914,21000,4996182,0
19,120,0.0,400000,5000000000.0,4806466,36916,4806589,0
31315,27,2.63e+19,150000,24000000000.0,1396813,21000,4377978,0
1,6,1.38e+16,21000,26000000000.0,208765,21000,5144042,0
7,128,2e+17,21000,11000000000.0,7245459,21000,5680256,1
30,100,1e+18,250000,4000000000.0,5784248,29493,4843536,0
0,97,4e+17,90000,20000000000.0,2903180,21000,5129733,1
200264,18,4.31e+17,21000,33000000000.0,706488,21000,5043781,0
166282,43,2.85e+17,42000,24000000000.0,1303864,21000,5347967,0
9,56,9.96e+16,21000,41000000000.0,1594511,21000,5710791,0
4090900,92,1.2e+17,90000,4100000000.0,3114199,21000,5347984,0
7,74,1.19e+17,90000,6000100000.0,4082414,21000,4457060,0
4383114,7,5.28e+17,50000,1000000000.0,168000,21000,4835666,0
4,2,5e+17,450000,60000000000.0,99650,21000,5300372,0
14,53,1.7e+18,250000,4000000000.0,6175957,29493,4843683,0
50,25,0.0,36450,14000000000.0,1555506,24300,6409012,1
2662,14,0.0,59173,20000000000.0,474487,38610,6407265,1
56,4,1.0,21000,12011699709.0,136546,21000,5131606,0
10,66,600000000000000.0,21000,8781250000.0,3117204,21000,5068821,0
907339,338,1.17e+17,50000,500000000.0,7137614,21000,4981015,0
9891,306,5000000000000000.0,90000,150000000.0,6502433,21000,4393091,0
625,140,1000000000000000.0,50000,1000000000.0,6635744,21000,4983157,0
1,75,5.22e+16,21000,8000000001.0,2694583,21000,4465960,0
25,92,6e+16,120517,5000000000.0,7469872,79419,6397190,1
29378,0,9.94e+18,90000,130000000000.0,21000,21000,5045995,0
78498,166,3.9e+17,45000,51000000000.0,4094577,21000,4849437,0
7417,62,7000000000000000.0,200000,31800000000.0,2786810,21000,5337989,0
1,36,5.14e+17,21000,41000000000.0,1116334,21000,5571271,1
201,27,0.0,293938,5000000000.0,1557391,193737,6259773,1
0,17,2e+17,21000,41000000000.0,712193,21000,5219924,1
1,189,8.69e+19,21000,137500000000.0,4254841,21000,4860165,0
194,9,300000000000000.0,25200,8812500000.0,252934,21000,5260164,0
402874,9,1e+18,100000,91000000000.0,334556,21000,5182605,0
20491,16,1.01e+17,90000,39000000000.0,463529,21000,5329391,0
64,134,12000000000000.0,25200,4125000000.0,6903144,21000,5268914,0
721459,163,9.4e+19,30000,105000000000.0,5767920,21000,4979455,0
3624784,17,1.09e+17,50000,7500000000.0,579113,21000,4390476,0
6,55,6130000000000000.0,21000,1000000000.0,3626534,21000,5034772,1
257,104,0.0,59173,8100000000.0,7924241,38610,6404648,1
0,73,3.24e+17,90000,21000000000.0,3352630,21000,4832854,0
5934080,34,5.02e+16,50000,1000000000.0,772075,21000,4984349,0
7990,149,75244000000000.0,21000,2000000002.0,7968019,21000,5120872,0
199474,24,9.5e+16,21000,100000000000.0,602057,21000,4984625,0
13,4,9.98e+17,21000,113000000000.0,105000,21000,5265049,0
6024476,16,1e+17,50000,1000000000.0,404029,21000,4997209,0
131988,16,2.02e+18,90000,43200000000.0,748857,21000,4996175,0
40488,11,2.77e+17,21000,64010000000.0,703180,21000,5070605,0
21757,162,1.31e+17,90000,39000000000.0,6093212,21000,5335929,0
1,157,1936248.0,21000,1.0,7938502,21000,4979528,0
2,238,5.44e+19,21000,7000000000.0,7685380,21000,5133401,0
23320,109,5.1e+19,90000,38000000000.0,3857239,21000,5340947,0
74160,112,1.57e+17,90000,85000000000.0,3777885,21000,4899650,0
1,62,3.84e+16,21000,47000000000.0,3675983,21000,4957535,1
42646,12,1e+17,90000,55000000000.0,1565948,21000,4396083,0
32856,71,9.43e+19,150000,18000000000.0,1817970,21000,4461620,0
0,1,2000000000000000.0,21000,99000000000.0,42000,21000,5260941,0
68,30,0.0,59173,9000000000.0,7857100,38610,6415722,1
10,20,4e+17,21000,11000000000.0,869702,21000,5204614,0
0,57,5.67e+17,90000,20000000000.0,1671718,21000,4982588,0
64544,104,1.46e+18,21000,4000000001.0,3526537,21000,5124445,0
21,122,5.13e+18,21000,13000000000.0,5695944,21000,5166959,0
119044,36,1.6e+16,21000,18000000000.0,1255530,21000,5122651,0
1,14,9.96e+17,21000,128000000000.0,580386,21000,5061964,0
1,21,9.79e+17,90000,162000000000.0,838842,21004,4903410,0
0,36,3.32e+17,90000,20000000000.0,1398523,21000,4835408,0
84924,108,2944000000000000.0,90000,17000000000.0,2419469,21000,5150884,0
1,15,3.99e+18,35000,10600000000.0,667401,30981,5183345,0
426,40,7e+19,25200,93937500000.0,1027616,21000,4905644,0
2084808,245,2.01e+18,21000,50000000000.0,5555263,21000,5324302,1
5,103,6.67e+17,21000,23.0,7983411,21000,5106522,0
2390,46,1.6e+16,21000,30000000000.0,1648355,21000,4978749,0
30,7,2.24e+17,21000,61000000000.0,168000,21000,4381220,0
1,114,2.47e+18,21000,36000000000.0,2975138,21000,4996176,0
2,1,5.17e+18,93674,26000000000.0,172348,93674,4443751,0
0,58,5.68e+18,21000,4000000100.0,2570662,21000,4437551,0
0,64,5e+17,21000,3000000000.0,3854185,21000,5490746,1
2,76,5e+19,21000,21000000000.0,2369043,21000,4834134,0
65,132,1236440000000000.0,21000,7074502797.0,3053880,21000,5180421,0
577017,19,1.33e+17,90000,78000000000.0,452927,21000,4461313,0
5,365,4.49e+17,21000,5865991000.0,7963987,21000,5105774,0
4,56,1.27e+17,21000,4200000000.0,3037014,21000,6268147,1
41160,0,3e+18,90000,70000000000.0,21000,21000,4389264,0
1,45,5.7e+17,21000,23000000000.0,1111666,21000,5480800,0
1097,117,3.98e+19,35000,11500000000.0,6169636,30981,8690670,0
64119,21,1.93e+16,99000,27000000000.0,687399,21000,5133662,0
2,108,6600000000000000.0,25200,16527626240.0,4876927,21000,5125723,0
13,108,0.0,250000,35000000000.0,2658113,92730,4984303,0
11,52,1.41e+17,21000,30815000003.0,2344891,21000,5120608,0
256456,19,3.01e+18,45000,116000000000.0,451268,21000,5155216,0
180,3,3.93e+18,21000,90000000000.0,84000,21000,5331910,0
2,221,3.37e+16,21000,21000000000.0,6396139,21000,5002327,0
190154,129,4.22e+17,90000,45000000000.0,5681703,21000,5180558,0
26,167,0.0,81673,8500000000.0,7136114,53610,6402401,1
749,19,3e+20,21000,60000000000.0,492594,21000,5349487,0
2,84,746396000000000.0,21000,2000000001.0,3839685,21000,5085026,0
0,121,1.5e+18,21000,24000000000.0,3933528,21000,5034262,0
10150,3,5.67e+17,50000,14000000000.0,304734,21000,4437249,0
193275,2,2.13e+18,21000,100000000000.0,63000,21000,4979957,0
96,3,1.67e+16,21000,113000000000.0,84000,21000,5267102,0
4090456,80,1.23e+17,90000,4100000000.0,3023991,21000,5347956,0
121,90,1e+16,119382,6000000000.0,6349747,63653,6343614,1
132082,6,1e+19,90000,24000000000.0,315858,21000,4465445,0
15,99,2.1e+17,21000,11342000000.0,6404993,21000,5167227,0
3433213,260,1.94e+17,90000,8781250000.0,5927868,21000,5081195,0
36,245,5000000000000000.0,25200,100000000.0,6708121,21000,4456711,0
6,23,2e+17,21000,1000000001.0,2162155,21000,5104237,0
0,148,4.83e+16,200000,100000000.0,4454368,72103,4432368,0
2,110,746396000000000.0,21000,2000000001.0,4385685,21000,5085026,0
220918,1,1.35e+19,21000,100000000000.0,42000,21000,4983341,0
953,37,0.0,29160,15000000000.0,1663950,24300,6410339,1
0,79,1e+17,21000,2200000000.0,5877080,21000,5313140,0
16,128,1.0,21000,10909809000.0,3329224,21000,5131344,0
17,93,1.0,21000,7273206000.0,3365514,21000,5131360,0
103242,53,2.99e+18,21000,2000100000.0,1845822,21000,5343013,0
26,40,2.6e+18,21000,16000000000.0,1230609,21000,4396837,0
167904,6,1e+17,90000,70000000000.0,348634,21000,5123192,0
34,95,1.5e+17,167000,1800000000.0,4395395,21000,5272736,0
4871654,76,3.94e+17,150000,50000000000.0,4724283,21000,5132529,1
38879,7,3.58e+17,90000,9600000000.0,318835,21000,4422440,0
12,41,1e+18,25200,16000000000.0,1999023,21000,4394586,0
32,11,9.3e+16,200000,16000000000.0,496824,21000,4381823,0
16096,2,6.38e+17,31000,100000000000.0,63000,21000,5269149,0
31,291,9e+16,21000,32000000000.0,7898920,21000,4860057,0
299218,42,3e+18,45000,113000000000.0,915807,21000,5313903,0
0,65,1e+16,75000,10000000000.0,5527250,71413,6431501,1
7,52,5e+17,21000,38000000000.0,1556338,21000,5082964,0
3,75,1.8e+16,210000,3000000000.0,7824327,80178,6247107,1
1,250,4.45e+19,21000,20000000000.0,6928804,21000,4998229,0
23,58,2e+17,21000,13879561992.0,1867355,21000,4372389,0
3,74,5.41e+17,21000,24000000000.0,2405244,21000,5066588,0
423015,0,7.79e+18,100000,91000000000.0,21000,21000,5279639,0
2,47,6.06e+18,21000,17000000000.0,2296973,21000,5150868,0
12,44,1.24e+16,21000,1050000000.0,6543999,21000,5233573,0
35,32,0.0,150063,23000000000.0,955506,37547,5271644,0
31,239,3.98e+17,21000,4000000000.0,6938385,21000,5324718,0
