nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
25,42,0.0,59173,11200000000.0,7949702,38610,6410119,1
2,20,1.57e+19,21000,21000000000.0,971355,21000,4833875,0
408258,27,8.27e+16,100000,91000000000.0,651676,21000,5204588,0
86,67,0.0,59173,7000000000.0,3351243,38610,6398103,1
3904374,108,3.92e+17,121000,51000000000.0,3702146,21000,4842987,0
1,58,5e+17,90000,36000000000.0,4278534,21000,4394331,0
476,11,0.0,500000,9000000000.0,3613188,38610,6396123,1
217919,5,4.13e+17,30000,115000000000.0,142348,21000,4888261,0
3774718,42,4.9e+16,50000,6000100000.0,1321587,21000,4457071,0
572,175,36752.0,21000,1.0,5056688,21000,4405005,0
7,2,2.74e+18,21000,113000000000.0,63000,21000,5257842,0
767003,72,1.3e+17,30000,105000000000.0,2656944,21000,5066336,0
577203,112,1.14e+17,90000,78000000000.0,5426303,21000,4461323,0
5246,110,9.9e+17,21000,1650000000.0,7226671,21000,8686336,0
375,123,2e+18,90000,19800000000.0,4718961,21000,4464994,0
645634,66,4.9e+17,21000,55000000000.0,2576390,21000,5533006,1
1,1,1953120000000000.0,21000,1.0,72963,21000,4397431,0
897973,105,5.78e+16,50000,500000000.0,2226000,21000,4980705,0
100,169,500000000000000.0,30000,6000000000.0,7413664,21000,5154210,0
0,132,3.52e+17,21000,45000000000.0,3791729,21000,5048672,0
127,52,1.45e+18,21000,61000000000.0,1113000,21000,4370266,0
2,58,1.5e+16,108508,5000000000.0,5021747,71413,6337667,1
174,60,2.46e+18,60000,48000000000.0,1407486,21000,5268397,0
0,122,1e+18,21000,2100000000.0,4675688,21000,4419429,0
1160279,7,2.07e+18,200000,51900000000.0,342929,21000,5125721,0
1,3,2.54e+18,21000,118000000000.0,115292,21000,5122421,0
0,154,2.17e+19,35000,4240000000.0,7179182,30981,5341796,0
3,85,4e+16,75600,15400000000.0,3499315,51416,4426655,0
693,62,1.45e+17,108508,8000000000.0,7924760,71413,6393657,1
71011,51,1.2e+17,42000,19200000000.0,2330202,21000,5180936,0
1,219,8.41e+19,21000,20000000000.0,6660425,21000,4979615,0
186746,10,5.71e+16,100000,98000000000.0,231000,21000,5247640,0
27480,35,9.03e+16,99000,13000000000.0,1576982,21000,4375771,0
10707,46,115174000000000.0,21000,2000000001.0,1745893,21000,5133405,0
895858,105,5.02e+16,50000,500000000.0,6685996,21000,4980639,0
0,121,1e+16,75000,10000000000.0,6633843,71413,6430882,1
48,22,2.5e+18,25200,72843750000.0,914225,21000,4901564,0
112664,43,5e+16,21000,61000000000.0,986482,21000,5142143,0
7387,56,4.49e+17,35000,3286000000.0,2333010,30981,5341293,0
0,203,1.7e+17,21000,1300000000.0,7043418,21000,5032036,0
5,62,153346000000000.0,21000,11000000000.0,2538838,21000,5249673,0
177737,203,3e+20,100000,98000000000.0,7889185,21000,5062223,0
0,125,1e+18,21000,500000000.0,6476665,21000,5304947,0
244274,57,7500000000000000.0,90000,19800000000.0,4319850,21000,4464937,0
4866576,166,2.05e+17,50000,1000000000.0,7890414,21000,4984610,0
4,47,8910000000000000.0,21000,48000000000.0,1316996,21000,5022829,1
82,23,2.54e+17,940000,5000000001.0,1225893,21000,4456875,0
4,115,1.69e+18,21000,24000000000.0,3432921,21000,5125982,0
10636,14,8.28e+17,21000,4400000000.0,749864,21000,5281677,0
4,108,5964160000000000.0,21000,200000000.0,7965155,21000,5314168,0
0,0,1.25e+19,21000,117000000000.0,21000,21000,5222527,0
50355,118,1.34e+18,21000,20000000001.0,4354911,21000,5037608,0
14,94,4e+16,21000,7000000000.0,3876854,21000,4436048,0
223,184,4.99e+16,35000,10350000000.0,6697731,30981,8689509,0
209,23,0.0,59173,14000000000.0,897112,38610,6406925,1
1,61,3.26e+16,60000,70000000000.0,1833014,33341,4921553,0
3124,11,1.25e+19,120000,60000000000.0,286843,21000,5262960,0
39,8,1.06e+17,21000,61000000000.0,189000,21000,4387117,0
200202,43,1.14e+18,21000,33000000000.0,1717662,21000,5043521,0
2,35,2.84e+17,21000,29000000000.0,1614730,21000,4819491,1
155599,31,1.8e+19,90000,44000000000.0,3093491,21000,5070345,0
20,25,1e+21,25200,93937500000.0,781497,21000,4901827,0
1801664,103,2.32e+17,90000,180000000.0,2367217,21000,4393601,0
0,48,2e+19,35000,19000000000.0,1065622,30981,4464703,0
11,17,1.81e+16,21000,20000000000.0,680565,21000,6040151,1
151,38,6.5e+16,120517,11000000000.0,1764831,79419,6393589,1
457,24,0.0,56172,15000000000.0,789713,21538,6399973,1
1168428,19,4.9e+17,200000,51900000000.0,889297,21000,5165703,0
11285,4,2e+16,21000,24000000000.0,178814,21000,5320375,0
0,52,3.95e+17,21000,14000000000.0,1576412,21000,5119331,0
683,58,1e+16,131391,8000000000.0,7850980,71659,6392422,1
20,39,1e+18,21000,22000000000.0,1129008,21000,4979528,0
3599909,33,4.93e+16,50000,9100001337.0,806713,21000,4379128,0
247855,67,6.29e+17,21000,100000000000.0,1707376,21000,5001563,0
7063,77,5.78e+18,90000,22900000000.0,3008494,21000,4992596,0
0,64,7.44e+17,21000,500000000.0,7991240,21000,5302641,0
299398,68,2.57e+17,50000,9325000000.0,2418192,21000,8686080,0
0,86,2.79e+17,21000,16000000000.0,2263407,21000,5207388,0
0,0,1.1e+18,25200,100000000000.0,21000,21000,4418933,0
2,73,4079820000000.0,21000,150000000.0,2943459,21000,4411047,0
64,75,1.22e+17,100000,8400000000.0,2844858,21000,4378669,0
52,183,1e+17,25200,21000000000.0,5638410,21000,5163133,1
181,63,2.7e+18,250000,11000000000.0,2560546,21000,4422165,0
8,58,1e+16,25200,51900000000.0,1652973,21000,4907085,0
1,82,1.5e+18,21000,24000000000.0,2459216,21000,5103958,0
0,41,1.01e+18,90000,10000000000.0,1742853,21000,5159862,1
2,69,5.11e+18,21000,50000000000.0,2442103,21000,4994384,0
227,250,0.0,44884,10000000000.0,6460028,21494,6390974,1
1136714,118,3.05e+19,200000,51900000000.0,4758571,21000,5033833,0
4853786,2,5.02e+16,50000,1000000000.0,81512,21000,4980712,0
0,28,9.91e+17,21000,130000000000.0,609000,21000,5041490,0
4,10,2.53e+18,21000,82000000000.0,470495,21000,4962180,1
571,120,0.0,81673,6000000000.0,6264856,53610,6397283,1
1,239,7770000000000000.0,21000,34000000000.0,6433047,21000,4924898,1
28,14,0.0,85000,10000000000.0,1413281,38610,6423675,1
16,299,5e+18,25200,25576118272.0,7607864,21000,4905776,0
3772605,43,9.92e+16,50000,5000000001.0,3414871,21000,4456051,0
137,72,4.4e+16,250000,2000000000.0,3321231,21000,4980417,0
372220,32,3e+18,30000,10500000000.0,3774063,21000,4373605,0
0,40,1.9e+18,21000,18000000000.0,1352214,21000,5208674,0
2,20,9.98e+17,21000,120000000000.0,441000,21000,5054549,0
3909227,63,1e+17,121000,51000000000.0,2758104,21000,4843547,0
6,111,2e+18,150000,5000000000.0,7430782,73101,6347691,1
200588,11,2.11e+17,90000,35000000000.0,412060,21000,5316285,0
1,10,3.57e+20,21000,36000000000.0,232372,21000,4394339,0
466,81,9.99e+17,21000,45000000000.0,2026378,21000,5211227,0
2,17,1e+18,250000,90000000000.0,457193,21000,4945345,0
378,75,1.19e+19,160000,2010001000.0,4622765,21000,5264540,0
22,233,0.0,117000,12000000000.0,5994767,38610,6419934,1
76,3,0.0,52075,99000000000.0,100075,37075,6069381,0
16,6,2.97e+17,21000,113000000000.0,147000,21000,5345562,0
0,76,1.64e+18,21000,20000000000.0,1901413,21000,4984536,0
628574,1,1.3e+17,21000,55000000000.0,42000,21000,5516418,1
3632028,74,4.92e+16,50000,500000001.0,3019581,21000,4393741,0
533459,67,3.47e+19,50000,18000000000.0,3559703,21000,5164149,0
151,54,6.08e+17,25200,13821744128.0,5519441,21000,5156675,0
47,49,4.94e+16,35000,21200000000.0,1795226,30981,5033182,0
58463,28,6e+18,150000,20203125000.0,1400099,21000,5121869,0
76,143,1e+18,35000,7015000000.0,6797320,30981,8686862,0
156,10,1.47e+17,21000,90000000000.0,231000,21000,5246584,0
40898,97,48978800000000.0,21000,3200000000.0,6873205,21000,5222265,0
220722,0,1e+18,45000,128000000000.0,21000,21000,5035796,0
1,200,3.94e+19,21000,20000000000.0,5534631,21000,4983406,0
483524,44,9.7e+16,50000,18000000000.0,1322460,21000,5069068,0
0,116,6.9e+18,90000,20000000000.0,4060149,21000,4991832,0
5,223,2e+17,21000,7100000000.0,7262746,21000,5235141,0
0,78,1.04e+18,90000,20000000000.0,2108121,21000,4978980,0
2,146,1.1e+19,21000,20000000000.0,5711700,21000,4983300,0
0,78,8.95e+17,21000,500000000.0,3291803,21000,4393741,0
248819,154,9.73e+16,90000,19800000000.0,4640988,21000,4464971,0
3411,89,4.36e+16,216666,24000000000.0,3398286,21000,5023326,0
100,72,1.79e+19,42000,8031250000.0,3361763,21000,5339296,0
6938,1,9.9e+16,90000,90000000000.0,82558,21000,4946673,0
8,77,5.49e+16,166666,50000000000.0,2420263,21000,4997212,0
4,26,1.61e+16,21000,19000000000.0,1284904,21000,4409290,0
76728,117,8.97e+16,90000,85000000000.0,2862921,21000,4902367,0
1876,44,3.85e+17,35000,11500000000.0,1779581,30981,8691027,0
40800,1,5.49e+17,90000,70000000000.0,99050,21000,4382779,0
183154,15,1.04e+19,90000,117600000000.0,645651,21000,4903981,0
260,25,0.0,59173,15000000000.0,957256,38610,6407665,1
4478,53,0.0,59173,9110000000.0,5720816,38610,6423707,1
1,62,879800000000000.0,21000,200000000.0,7796269,21000,5321657,0
0,43,3e+17,21000,20000000000.0,1806604,21000,5212403,1
218,108,1e+20,42000,20000000000.0,4379824,21000,4999003,0
823891,40,4.05e+18,80000,105000000000.0,861051,21000,5258871,0
140707,142,1.02e+18,42000,33000000000.0,4793209,21000,5029982,0
1,55,2e+18,21000,2000000000.0,1975177,21000,5386570,0
229163,48,7500000000000000.0,90000,20609467870.0,1146146,21000,4370018,0
29993,196,4000000000000000.0,90000,20000000000.0,5764639,21000,4999772,0
0,91,3821450000000000.0,90000,20000000000.0,2665969,21000,4980972,0
6,121,2.13e+17,35000,18000000000.0,4306152,30981,4417951,0
1,28,2.99e+18,21000,50000000000.0,1066043,21000,4980139,0
7,25,2e+17,40000,45000000000.0,829047,21000,5024359,0
95032,68,1449000000000000.0,21000,15700000000.0,2774760,21000,5205355,0
0,23,1.29e+17,90000,21000000000.0,1083821,21000,4832851,0
249629,191,5.1e+16,90000,19800000000.0,6562616,21000,4464990,0
3204667,314,1.88e+17,90000,20000000000.0,7358897,21000,4992080,0
671,4,1000000000000000.0,21000,16000000000.0,304417,21000,4439356,0
750364,167,5.83e+18,30000,105000000000.0,5018135,21000,5034003,0
139,134,4.99e+16,35000,6900000000.0,4670357,30981,8687395,0
328,101,5.01e+16,21000,4100000000.0,2963197,21000,5318570,0
6,115,7.7e+17,85000,13000000000.0,3900968,63653,6395758,1
2,124,2e+18,21000,2760000001.0,6709788,21000,5163139,0
176817,83,1.86e+17,90000,45000000000.0,3291468,21000,5139605,0
25,11,1.9e+18,21000,61000000000.0,392677,21000,5129311,0
43,38,5e+16,21000,2000000001.0,1616674,21000,5210442,0
0,15,6.09e+17,90000,44568071910.0,854566,21000,5085009,0
69,101,1e+16,131391,10000000000.0,5323138,71659,6392648,1
44,1,5.14e+18,21000,83000000000.0,42000,21000,5105266,0
18,9,1e+16,21000,90000000000.0,4238774,21000,5890508,1
0,196,1e+16,75000,10000000000.0,6223903,71413,6431630,1
3585956,125,1.06e+17,50000,13218630469.0,4039198,21000,4372549,0
348,132,1.4e+17,119382,16000000000.0,5932188,63653,6372638,1
4,2,9.99e+17,135546,51000000000.0,138693,34470,4839046,0
18,111,1.02e+17,90000,1800000000.0,4006733,21000,4436783,0
1,18,1.41e+18,35000,5300000000.0,577326,30981,5344472,0
1,174,488281000000000.0,21000,1.0,4085822,21000,4410396,0
411730,33,7.28e+17,50000,30000000000.0,4046649,21000,4983328,0
123,163,2e+18,21000,4500000000.0,7999826,21000,5348763,0
77,64,0.0,500000,11000000000.0,2383652,29134,6399990,1
1,38,7.04e+19,21000,16000000000.0,1466760,21000,5151128,0
453,43,0.0,81673,14000000000.0,1814395,53610,6397442,1
0,254,8.2e+17,21000,500000000.0,7087191,21000,5303091,0
0,65,1e+16,75000,10000000000.0,2659825,71413,6431455,1
35,105,8.27e+17,90000,5000000001.0,4394267,21000,4456248,0
183,16,0.0,59173,7000000000.0,2164635,38610,6395743,1
31,31,2500000000000000.0,21000,260000000.0,5752118,21000,5056596,0
32,58,6300000000000000.0,21000,1100000000.0,7925250,21000,5259394,0
127745,28,1e+16,90000,24000000000.0,975993,21000,4418092,0
23600,51,7.18e+18,139513,63000000000.0,1422378,21000,4390734,0
3,6,8.58e+16,21000,23000000000.0,277820,21000,5876589,1
732,75,1e+17,96882,11500000000.0,3314201,48653,6390677,1
19477,50,8.8e+18,90000,8000000001.0,1339033,21000,4465680,0
8,1,1e+18,21000,60000000000.0,42000,21000,5222277,0
31,7,2.35e+17,21000,59000000000.0,660309,21000,5319859,0
67679,80,2.6e+18,21000,4000000001.0,7403982,21000,5140622,0
367323,1,5e+16,100000,91000000000.0,42000,21000,5009733,0
208491,40,2.93e+17,21000,100000000000.0,1664466,21000,4990800,0
79290,0,9.91e+17,21000,102000000000.0,21000,21000,5257871,0
2,47,1.5e+18,25200,100000000.0,6671611,21000,4457520,0
307,107,2e+18,21000,6000000000.0,4469078,21000,5122121,0
0,1,3.02e+18,25200,100000000000.0,73091,21000,5304433,0
5,177,4.99e+16,21000,20000000000.0,6213802,21000,4993367,0
80515,53,2.11e+16,121000,11000000000.0,2050950,21000,4384331,0
1044,54,1.2e+19,25200,23235293184.0,2016558,21000,5282185,0
5231,1,1.74e+18,121000,134000000000.0,42000,21000,5033774,0
174239,5,2.1e+17,100000,98000000000.0,295551,21000,5011796,0
30,2,2.01e+17,21000,117000000000.0,63000,21000,5182092,0
1136,52,1e+17,108891,11000000000.0,1901263,56659,6393801,1
10,34,7e+18,25200,15480596480.0,2402888,21000,5313672,0
0,145,2e+18,21000,22900000000.0,4764104,21000,4979950,0
6001654,128,3.7e+17,50000,1000000000.0,2941506,21000,4994639,0
1,190,5.89e+19,21000,20000000000.0,5926413,21000,4979615,0
20878,33,9.99e+19,90000,39000000000.0,1347527,21000,5331852,0
343,72,1.5e+17,35000,13800000000.0,2246824,30981,8685722,0
32,1,2.55e+19,25200,60343750000.0,42000,21000,5081455,0
3,108,30517600000000.0,21000,1.0,6670043,21000,4396892,0
0,3,9.79e+17,50000,104000000000.0,223744,22588,4908261,0
0,41,6.12e+18,21000,31125000000.0,1488072,21000,5070890,0
4468,99,0.0,36450,8110000000.0,7496845,24300,6412345,1
374,100,1.27e+18,21000,3000000000.0,7536154,21000,5845833,0
0,10,1e+17,21000,21000000000.0,423158,21000,4378124,1
1,262,4.99e+17,42000,20000000000.0,6827030,21000,4997209,0
1,209,1.5e+17,21000,1000000000.0,7426673,21000,4982191,0
30933,1,1.99e+18,90000,130000000000.0,42000,21000,5069331,0
5,157,5e+17,21000,3000000000.0,7406448,21000,5212938,1
3,2,2e+18,25200,67406250000.0,63000,21000,4376047,0
3586188,65,1.02e+18,50000,13218630469.0,1455840,21000,4372667,0
111,40,1.9e+20,25200,99999997952.0,1147889,21000,4928196,0
53,0,2.64e+16,21000,128000000000.0,21000,21000,5052519,0
1,135,5.16e+19,21000,21000000000.0,5229419,21000,5000532,0
2,185,9.59e+19,21000,14000000000.0,5566152,21000,5144600,0
562338,7,1.4e+17,90000,78000000000.0,176493,21000,4380482,0
15,56,0.0,59173,9000000000.0,7774637,38610,6414679,1
0,16,2.72e+17,21000,41000000000.0,736508,21000,6568709,1
28,0,1.04e+17,21000,90000000000.0,21000,21000,5277588,0
0,47,1e+16,75000,10000000000.0,7674631,71413,6430720,1
35,34,1.48e+17,135546,51000000000.0,1456919,34470,4842733,0
147915,68,9.9e+16,50000,6179810000.0,1998849,21000,5342232,0
0,27,1e+16,75000,10000000000.0,1238441,71413,6430772,1
106224,15,1.39e+17,166666,50000000000.0,677779,21000,4979015,0
59,86,3e+18,25200,20000000000.0,2513939,21000,4999766,0
96,14,5e+17,45000,50000000000.0,555141,21000,4982081,0
4,22,1.42e+16,21000,16500000000.0,938985,21000,4406100,0
36,102,0.0,53475,1000000000.0,6469466,35650,5436610,1
4,53,4.96e+16,21000,20000000000.0,2516350,21000,4980172,0
0,101,7.44e+17,42000,20000000000.0,3502270,21000,4982753,0
7,17,4.86e+17,21000,5500000000.0,679204,21000,4391803,0
1,20,2e+18,250600,39000000000.0,549415,21000,4377907,1
86663,7,1.2e+20,21000,61000000000.0,253270,21000,5033472,0
18281,31,3.96e+17,90000,4000000001.0,1900231,21000,4441344,0
840250,56,3.15e+17,30000,30000000000.0,1911973,21000,5335843,1
15,46,2.03e+18,21000,19200000000.0,1484570,21000,5207408,0
249619,181,7.59e+16,90000,19800000000.0,6352616,21000,4464990,0
234948,214,4368000000000000.0,90000,54600000000.0,6930065,21000,4903977,0
17,44,0.0,49551,6000000000.0,3041941,29551,6354884,1
155,62,0.0,51283,9000000000.0,3968124,38610,6396593,1
181,220,0.0,59173,12000000000.0,6637002,38610,6430347,1
24,99,1.1e+17,250600,6609467870.0,4404221,21000,4377960,1
389988,4,4.9e+17,40000,50000000000.0,160397,21000,5453439,1
5,36,8.48e+17,35000,5300000000.0,2186177,30981,5343594,0
0,85,5e+17,21000,5000000000.0,3486242,21000,5217064,1
3,76,1.4e+17,21000,20000000000.0,5209122,21000,4983328,0
30,6,1.34e+17,21000,61000000000.0,147000,21000,4387078,0
48,9,1.3e+16,120517,4000000000.0,3863622,79419,6403420,1
0,108,7.51e+17,21000,500000000.0,7157974,21000,5302340,0
40490,2,2.27e+17,90000,70000000000.0,63000,21000,4378307,0
4,137,9.99e+17,35000,21200000000.0,5432653,30981,5036749,0
58203,16,5e+19,90000,28000000000.0,611143,21000,4463729,0
24,68,3e+18,25200,51000000000.0,1956002,21000,4900808,0
2,57,1e+16,21000,23000000000.0,1743825,21000,5840853,1
0,200,36752.0,21000,1.0,4989930,21000,4407215,0
29715,0,9.88e+17,90000,130000000000.0,21000,21000,5050478,0
1,23,3.91e+16,21000,41000000000.0,925552,21000,5078793,1
3909153,186,3.46e+17,121000,51000000000.0,5999692,21000,4843538,0
193,14,1e+16,104448,20000000000.0,544983,79419,6390928,1
1,242,9.13e+19,21000,20000000000.0,6554928,21000,4980662,0
2,72,9858720000000000.0,21000,7500000000.0,2010382,21000,5106543,0
0,37,5.15e+16,21000,150000000.0,1289326,21000,4409364,0
1336,62,0.0,42073,21000000000.0,6063389,35061,6400509,1
0,195,5.43e+16,21000,3900000000.0,7560254,21000,5185602,0
36,46,1.9e+18,21000,42000000000.0,1482233,21000,5036398,0
0,138,1.0,21000,6000000000.0,4000718,21000,5131118,0
335,25,1.2e+18,120517,11000000000.0,1304131,79419,6393503,1
0,38,2.47e+17,21000,17000000000.0,1414013,21000,5127012,0
21,19,0.0,81673,9500000000.0,1132568,53610,6404604,1
409212,108,2e+18,50000,30000000000.0,3565342,21000,4981587,0
99050,110,1387000000000000.0,90000,12000000000.0,2759002,21000,5185795,0
562923,105,1.51e+17,90000,78000000000.0,3420404,21000,4380539,0
1,4,1.44e+16,21000,14000000000.0,123072,21000,5258862,0
0,195,2e+17,90000,20000000000.0,7658248,21000,4978911,0
5086600,109,2.85e+17,50000,1000000000.0,2458198,21000,4836182,0
143,129,0.0,59173,11000000000.0,7886937,24336,6399785,1
148,8,1e+19,25200,99999997952.0,281902,21000,4899474,0
72755,30,2.06e+17,99000,27000000000.0,1685266,21000,5303937,0
26,79,4.64e+16,21000,17149924809.0,2613458,21000,5258128,0
46,73,5.03e+17,35000,9000000100.0,3057479,30981,4464350,0
375727,100,5000000000000000.0,30000,8400000000.0,3841149,21000,4384101,0
1,5,8580350000000000.0,21000,23000000000.0,151142,21000,4406942,0
1,113,9.46e+19,21000,20000000000.0,3001065,21000,4981339,0
221,41,0.0,59173,10500000000.0,2378103,38610,6402598,1
1,90,879800000000000.0,21000,200000000.0,7248445,21000,5315718,0
19,48,1.44e+19,35000,21200000000.0,1775528,30981,5037856,0
55,34,3e+18,21000,41000000000.0,1213337,21000,5848555,0
6,74,1.72e+16,21000,29000000000.0,3340188,21000,4843447,1
441537,1,2e+19,100000,91000000000.0,42000,21000,5330268,0
394322,53,1.25e+17,30000,6300105000.0,1137738,21000,4457286,0
823874,23,1.01e+18,80000,105000000000.0,504000,21000,5258871,0
2,101,1.06e+18,21000,24000000000.0,3278160,21000,5052505,0
2,44,4.35e+19,21000,20000000000.0,1571406,21000,4980972,0
29,143,3.1e+19,25200,6000100000.0,4397418,21000,4457310,0
829005,22,9.95e+17,125000,44000000000.0,2576778,21000,4394318,0
26071,36,2.07e+17,21000,6000000000.0,995034,21000,5151363,0
75,7,9e+16,258629,31000000000.0,564808,141364,4503658,1
0,136,1.91e+16,21000,41000000000.0,3647939,21000,5001557,0
0,5,1.93e+18,21000,3000000000.0,245061,21000,4408547,0
1113,158,9.24e+17,25200,17105971200.0,4112852,21000,5297228,0
3882472,75,6.87e+18,121000,51000000000.0,2595672,21000,4839718,0
185563,146,1.02e+17,90000,43000000000.0,6992560,21000,5163626,0
23369,27,1.16e+17,90000,39000000000.0,915430,21000,5340984,0
0,99,1.04e+18,35000,10600000000.0,4275175,30981,5183654,0
31,123,36752.0,21000,1.0,4470871,21000,4404981,0
385670,42,1.87e+17,30000,10500000000.0,2424088,21000,4420211,0
9,26,4.41e+16,21000,23000000000.0,936405,21000,5253857,1
643,78,550000000000000.0,377341,1100000000.0,7005091,174340,8688279,0
97380,35,998200000000000.0,21000,15700000000.0,1143813,21000,5221509,0
14,0,4.14e+17,31576,206000000000.0,21051,21051,5924700,0
64124,60,2.99e+16,42000,36000000000.0,1873012,21000,5020503,0
5906086,47,1.04e+17,50000,1000000000.0,1020909,21000,4978829,0
65587,0,2.99e+18,21000,102000000000.0,21000,21000,5029707,0
5457,48,1.5e+16,21000,26000000000.0,2058899,21000,5182217,0
158,41,3.39e+17,35000,11500000000.0,1401543,30981,8690000,0
21,29,2e+18,21000,21000000000.0,932648,21000,4377931,1
0,87,3.03e+18,35000,11500000000.0,3152357,30981,8689119,0
0,27,5e+16,90000,7000000000.0,947805,21000,5132663,0
63,21,0.0,47338,10000000000.0,1102791,38610,6399905,1
50,81,1e+17,100020,7000000000.0,3104228,75015,8685476,0
1,77,2e+19,21000,41000000000.0,1815084,21000,4994642,0
440,43,5e+16,21000,105000000000.0,1008968,21000,5903337,0
134809,54,1386000000000000.0,90000,4400000000.0,3500368,21000,5262225,0
372071,37,9.99e+18,30000,10500000000.0,1620041,21000,4373044,0
0,40,1.75e+16,21000,30343750000.0,1530519,21000,5122149,0
74001,25,7.98e+16,21000,61000000000.0,752477,21000,4980662,0
29,37,5e+17,21000,21000000000.0,1729314,21000,5336002,1
3,49,8.99e+17,21000,500000000.0,7559641,21000,5305215,0
440,9,0.0,50122,29000000000.0,262267,41769,6403710,1
0,50,1.13e+18,21000,16000000000.0,1640087,21000,5207392,0
291876,191,1.49e+18,90000,40000000000.0,6657525,21000,4980781,0
8,104,1.8e+18,21000,1000000000.0,7995726,21000,5464640,0
37,134,1250000000000000.0,25200,8781250000.0,3998720,21000,5160314,0
300193,133,3.28e+16,30000,24000000000.0,3363770,21000,5329100,0
22,2,8.26e+16,21000,128000000000.0,63000,21000,5061216,0
4849974,155,5.01e+16,50000,1000000000.0,6292594,21000,4979522,0
56,33,0.0,59173,11000000000.0,1900379,38610,6430690,1
179375,2,1.99e+17,90000,70000000000.0,63000,21000,5257872,0
2,36,2.75e+19,21000,20000000000.0,1066783,21000,4983150,0
92885,24,2.69e+17,91000,54000000000.0,4588056,21000,5033069,0
3877947,122,2e+18,121000,51000000000.0,5360843,21000,4839015,0
14,27,1.2e+17,21000,27000000000.0,1207387,21000,5072675,0
615,89,2.9e+17,41001,13000000000.0,2644283,21000,5166467,0
0,92,9.89e+17,21000,24000000000.0,3590400,21000,4998740,0
1104,20,1.13e+18,21000,100000000000.0,823692,21000,4994129,0
159,42,0.0,59173,10000000000.0,5072982,38610,6417936,1
87,136,0.0,36450,10000000000.0,5361930,24300,6409162,1
15,168,7.88e+17,42000,5000000000.0,4271223,21000,5301127,0
297314,35,1e+18,90000,40000000000.0,1313301,21000,4980264,0
0,31,3.92e+17,21000,29000000000.0,4041076,21000,5128570,0
642962,276,2e+16,90000,4400000000.0,7891770,21000,5344399,0
28,54,6.07e+19,45000,51000000000.0,1715525,21000,4845120,0
248865,130,5.45e+16,90000,19800000000.0,3778739,21000,4464976,0
1,142,879800000000000.0,21000,200000000.0,6840996,21000,5313423,0
0,13,2e+18,21000,12000000000.0,395002,21000,7891841,1
0,5,1.13e+17,21000,42000000000.0,177699,21000,5041986,0
175688,162,3.86e+18,21000,31500000000.0,3876300,21000,5023075,0
1804649,196,1.52e+17,90000,270000000.0,5650134,21000,4393746,0
1,181,2.5e+17,94040,12000000000.0,5792742,71413,6373395,1
0,160,1.14e+16,21000,500000000.0,6426014,21000,4388869,0
84,54,7.68e+16,35000,21200000000.0,1895354,30981,5036401,0
12112,120,3000000000000000.0,90000,5250000000.0,4966847,21000,4463159,0
295312,0,7.83e+18,45000,113000000000.0,21000,21000,5298481,0
73754,9,2.1e+18,45000,51000000000.0,686190,21000,4844562,0
451618,56,3.4e+18,50000,31000000000.0,2446030,21000,5023060,0
0,68,1e+16,75000,10000000000.0,2874064,71413,6431455,1
1,51,1.03e+19,35000,5300000000.0,2864845,30981,5344320,0
63258,82,5.07e+17,99000,27000000000.0,7788386,21000,5114761,0
22,3,1.07e+16,1000000,35000000000.0,574461,430854,8688095,0
1087,3,0.0,59173,50000000000.0,135269,38610,6404465,1
0,37,4.38e+17,21000,24000000000.0,1372227,21000,5036135,0
0,35,1.5e+18,21000,24000000000.0,877479,21000,5208199,0
0,57,1e+16,75000,10000000000.0,3884578,71413,6430574,1
382393,127,4.95e+17,30000,10500000000.0,4860410,21000,4409753,0
83,29,6e+16,25200,23625000000.0,904463,21000,5163370,0
809540,0,7.68e+18,30000,105000000000.0,21000,21000,5205109,0
377802,40,1e+16,30000,8400000000.0,870099,21000,4390697,0
2,202,7960000000000000.0,21000,47000000000.0,7116254,21000,4909148,1
273818,27,5.2e+18,45000,114900000000.0,625075,21000,5209937,0
2956,18,1.14e+19,25200,77617905664.0,425379,21000,4901578,0
43,62,9.89e+16,21000,5500000001.0,2237065,21000,4456309,0
245073,100,8e+18,45000,128000000000.0,4535488,21000,5113192,0
18,121,2.52e+17,90000,6000000001.0,4818661,21000,4389475,0
311303,192,2.12e+18,90000,118800000000.0,4101137,21000,4994131,0
3893269,119,6.72e+17,121000,51000000000.0,4133413,21000,4841515,0
0,33,3.42e+18,35000,5300000000.0,1498805,30981,5343698,0
391537,1,3.5e+19,100000,120000000000.0,42000,21000,5131374,0
20,71,9e+17,21000,6000100000.0,3116776,21000,4456660,0
0,30,1e+17,25200,68829847552.0,751002,21000,4900521,0
6789,112,1.59e+17,940000,6000100000.0,4838391,21000,4457343,0
1,15,7.04e+17,35000,13800000000.0,826591,30981,8688046,0
0,46,6.75e+17,21000,24000000000.0,1477864,21000,5035549,0
64,16,5e+18,25200,93937500000.0,437581,21000,4900572,0
11,22,5000000000000000.0,78135,6000000000.0,1082593,21000,5134686,0
31433,43,1.5e+19,150000,24000000000.0,2467882,21000,4384103,0
4849626,1,2.01e+17,50000,1000000000.0,42000,21000,4979419,0
48769,165,81263600000000.0,21000,2200000000.0,6997800,21000,5260928,0
0,175,1.4e+18,21000,2200000000.0,6342871,21000,5318307,0
